#This is the fibers geometry file for AESOP
#This file was first written at: Tue Apr  5 16:30:01 CEST 2016
#Original filename: /home/tdwelly/4most/OpSim/inputs_to_system_model/AESOP/info_2016-04-05/aesop-cfg.json
#This file contains one entry per Fiber/Positioner, and gives the coordinates and details of each fiber
#Other info:
#Pitch is 9.542mm between fibres
#Fibe size is 0.085, so 1.43 asec
#Plate scale is 0.0594 mm/asec
#FoV is 535mm = 2.502 degrees diameter
#Rad curve 4,653 mm
#Patrol requirement is 11.5mm, but in practice they expect 12.3mm +/- 0.5 (so 11.8-12.8mm)
#Description of columns:
#Index  Name        Format    Description
#-----  ----------- --------- --------------------------------------------------------------------------------
#1      id          integer   Fiber identification number
#2      x0_mm       float     offset of the fiber base position from the FoV centre in the x-direction (mm)
#3      y0_mm       float     offset of the fiber base position from the FoV centre in the x-direction (mm)
#4      res         integer   code giving the resolution code of the fiber (1=low res, 2=high res)
#5      sector      integer   ID of the sky fiber allocation sector that this fiber lies within
#6      EdgeFlag    integer   Flag set if the fiber is at edge of field (0=middle;1=border;2=edge;3=corner)
#7      Spectro     string    HR, LR-A, LR-B
#8      Slitlet     integer   Slitlet within spectrograph
#9      Slitpos     integer   Slitpos within slitlet
#-----  ----------- --------- --------------------------------------------------------------------------------
id            x0_mm     y0_mm       res      sector  EdgeFlag  Spectro  Slitlet  Slitpos
1049         -29.1112   245.5824    1       -1       -1    LR-A         4       12
1050         -29.1079   255.1099    1       -1       -1    LR-B         4       12
1051         -20.7915  -255.1099    1       -1       -1    LR-A         3       29
1052         -20.7938  -245.5824    1       -1       -1    LR-B         3       29
1053         -20.7961  -236.0538    2       -1       -1      HR         3       29
1054         -20.7983  -226.5242    1       -1       -1    LR-A         3       28
1055         -20.8004  -216.9936    1       -1       -1    LR-B         3       28
1056         -20.8024  -207.4621    2       -1       -1      HR         3       28
1057         -20.8043  -197.9297    1       -1       -1    LR-A         3       27
1058         -20.8061  -188.3964    1       -1       -1    LR-B         3       27
1059         -20.8078  -178.8623    2       -1       -1      HR         3       27
1060         -20.8095  -169.3275    1       -1       -1    LR-A         3       26
1061         -20.8110  -159.7919    1       -1       -1    LR-B         3       26
1062         -20.8125  -150.2556    2       -1       -1      HR         3       26
1063         -20.8139  -140.7186    1       -1       -1    LR-A         3       25
1064         -20.8152  -131.1811    1       -1       -1    LR-B         3       25
1065         -20.8164  -121.6430    2       -1       -1      HR         3       25
1066         -20.8175  -112.1043    1       -1       -1    LR-A         3       24
1067         -20.8185  -102.5652    1       -1       -1    LR-B         3       24
1068         -20.8194   -93.0256    2       -1       -1      HR         3       24
1069         -20.8202   -83.4856    1       -1       -1    LR-A         3       23
1070         -20.8210   -73.9453    1       -1       -1    LR-B         3       23
1071         -20.8216   -64.4047    2       -1       -1      HR         3       23
1072         -20.8222   -54.8637    1       -1       -1    LR-A         3       22
1073         -20.8227   -45.3225    1       -1       -1    LR-B         3       22
1074         -20.8230   -35.7812    2       -1       -1      HR         3       22
1075         -20.8233   -26.2397    1       -1       -1    LR-A         3       21
1076         -20.8235   -16.6980    1       -1       -1    LR-B         3       21
1077         -20.8237    -7.1563    2       -1       -1      HR         3       21
1078         -20.8237     2.3854    1       -1       -1    LR-A         3       20
1079         -20.8236    11.9272    1       -1       -1    LR-B         3       20
1080         -20.8235    21.4688    2       -1       -1      HR         3       20
1081         -20.8232    31.0104    1       -1       -1    LR-A         3       19
1082         -20.8229    40.5519    1       -1       -1    LR-B         3       19
1083         -20.8224    50.0932    2       -1       -1      HR         3       19
1084         -20.8219    59.6342    1       -1       -1    LR-A         3       18
1085         -20.8213    69.1750    1       -1       -1    LR-B         3       18
1086         -20.8206    78.7155    2       -1       -1      HR         3       18
1087         -20.8198    88.2557    1       -1       -1    LR-A         3       17
1088         -20.8190    97.7955    1       -1       -1    LR-B         3       17
1089         -20.8180   107.3348    2       -1       -1      HR         3       17
1090         -20.8169   116.8737    1       -1       -1    LR-A         3       16
1091         -20.8158   126.4121    1       -1       -1    LR-B         3       16
1092         -20.8145   135.9499    2       -1       -1      HR         3       16
1093         -20.8132   145.4872    1       -1       -1    LR-A         3       15
1094         -20.8118   155.0238    1       -1       -1    LR-B         3       15
1095         -20.8103   164.5597    2       -1       -1      HR         3       15
1096         -20.8087   174.0950    1       -1       -1    LR-A         3       14
1097         -20.8070   183.6295    1       -1       -1    LR-B         3       14
1098         -20.8052   193.1632    2       -1       -1      HR         3       14
1099         -20.8033   202.6960    1       -1       -1    LR-A         3       13
1100         -20.8014   212.2280    1       -1       -1    LR-B         3       13
1101         -20.7993   221.7591    2       -1       -1      HR         3       13
1102         -20.7972   231.2892    1       -1       -1    LR-A         3       12
1103         -20.7950   240.8182    1       -1       -1    LR-B         3       12
1104         -20.7926   250.3463    2       -1       -1      HR         3       12
1105         -20.7902   259.8733    1       -1       -1    LR-A         3       11
1106         -12.4742  -259.8733    1       -1       -1    LR-B         2       29
1107         -12.4756  -250.3463    2       -1       -1      HR         2       29
1108         -12.4770  -240.8182    1       -1       -1    LR-A         2       29
1109         -12.4783  -231.2892    1       -1       -1    LR-B         2       28
1110         -12.4796  -221.7591    2       -1       -1      HR         2       28
1111         -12.4809  -212.2280    1       -1       -1    LR-A         2       28
1112         -12.4820  -202.6960    1       -1       -1    LR-B         2       27
1113         -12.4832  -193.1632    2       -1       -1      HR         2       27
1114         -12.4842  -183.6295    1       -1       -1    LR-A         2       27
1115         -12.4852  -174.0950    1       -1       -1    LR-B         2       26
1116         -12.4862  -164.5597    2       -1       -1      HR         2       26
1117         -12.4871  -155.0238    1       -1       -1    LR-A         2       26
1118         -12.4880  -145.4872    1       -1       -1    LR-B         2       25
1119         -12.4887  -135.9499    2       -1       -1      HR         2       25
1120         -12.4895  -126.4121    1       -1       -1    LR-A         2       25
1121         -12.4902  -116.8737    1       -1       -1    LR-B         2       24
1122         -12.4908  -107.3348    2       -1       -1      HR         2       24
1123         -12.4914   -97.7955    1       -1       -1    LR-A         2       24
1124         -12.4919   -88.2557    1       -1       -1    LR-B         2       23
1125         -12.4924   -78.7155    2       -1       -1      HR         2       23
1126         -12.4928   -69.1750    1       -1       -1    LR-A         2       23
1127         -12.4932   -59.6342    1       -1       -1    LR-B         2       22
1128         -12.4935   -50.0932    2       -1       -1      HR         2       22
1129         -12.4938   -40.5519    1       -1       -1    LR-A         2       22
1130         -12.4940   -31.0104    1       -1       -1    LR-B         2       21
1131         -12.4941   -21.4688    2       -1       -1      HR         2       21
1132         -12.4942   -11.9272    1       -1       -1    LR-A         2       21
1133         -12.4942    -2.3854    1       -1       -1    LR-B         2       20
1134         -12.4942     7.1563    2       -1       -1      HR         2       20
1135         -12.4941    16.6980    1       -1       -1    LR-A         2       20
1136         -12.4940    26.2397    1       -1       -1    LR-B         2       19
1137         -12.4939    35.7812    2       -1       -1      HR         2       19
1138         -12.4936    45.3225    1       -1       -1    LR-A         2       19
1139         -12.4933    54.8637    1       -1       -1    LR-B         2       18
1140         -12.4930    64.4047    2       -1       -1      HR         2       18
1141         -12.4926    73.9453    1       -1       -1    LR-A         2       18
1142         -12.4922    83.4856    1       -1       -1    LR-B         2       17
1143         -12.4917    93.0256    2       -1       -1      HR         2       17
1144         -12.4911   102.5652    1       -1       -1    LR-A         2       17
1145         -12.4905   112.1043    1       -1       -1    LR-B         2       16
1146         -12.4898   121.6430    2       -1       -1      HR         2       16
1147         -12.4891   131.1811    1       -1       -1    LR-A         2       16
